"id","name","number_of_seasons","number_of_episodes","original_language","vote_count","vote_average","overview","adult","backdrop_path","first_air_date","last_air_date","homepage","in_production","original_name","popularity","poster_path","type","status","tagline","genres","created_by","languages","networks","origin_country","spoken_languages","production_companies","production_countries","episode_run_time"
"74095","Juni Taisen: Zodiac War","1","12","ja","64","7.844","Every 12 years, mercenaries with the highest caliber of brute strength, cunning wit, and deadly precision gather to participate in the Zodiac Tournament. Each warrior bears the name and attributes of one of the 12 animals of the Chinese zodiac. With their pride and lives on the line, they engage in vicious combat until only the victor remains.","False","/ctSc5ZR2C4SuzVjc9p0J8w0UFc1.jpg","2017-10-02","2017-12-19","http://12taisen.com/","False","十二大戦","11.175","/oIrzzvEo8ceLtw4NXVxNDwBcvO1.jpg","Scripted","Ended","","Action & Adventure, Animation","","ja","AT-X","JP","日本語","Graphinica","Japan","24"
"68665","Big Hero 6 The Series","3","65","en","64","7.828","Picking up immediately following the events in the feature film, these are the continuing adventures and friendship of 14-year-old tech genius Hiro and his compassionate, cutting-edge robot Baymax. As the new prodigy at San Fransokyo Institute of Technology, Hiro now faces daunting academic challenges and the social trials of being the little man on campus. Off campus, the stakes are raised for the high-tech heroes as they must protect their city from an array of scientifically enhanced villains.","False","/mCt3coepPkF6QlDQSO9tqI46yIV.jpg","2017-11-20","2021-02-15","http://disneynow.go.com/shows/big-hero-6-the-series","False","Big Hero 6 The Series","214.281","/ldG4xXImCPyv5U5gbRmlB8On842.jpg","Scripted","Canceled","","Action & Adventure, Animation, Comedy, Family","Mark McCorkle, Bob Schooley","en","Disney XD, Disney Channel","US","English","Disney Television Animation","United States of America","21"
"206510","Copenhagen Cowboy","1","6","da","64","6.8","After a lifetime of being sold as a human good luck charm, a woman with mysterious supernatural abilities seeks revenge against those who wronged her.","False","/oDNtE32GYBDtVGyxeigIoUa8XHq.jpg","2023-01-05","2023-01-05","https://www.netflix.com/title/81402987","False","Copenhagen Cowboy","8.595","/gee0HSmgYdrhVha6aY9x5akM8J7.jpg","Miniseries","Ended","","Crime, Drama","Nicolas Winding Refn","sq, zh, da, en, ja, sr","Netflix","DK","shqip, 普通话, Dansk, English, 日本語, Srpski","byNWR, Space Rocket Nation","Denmark","56"
"137408","Shadow Beauty","1","13","ko","64","8.3","Because of her looks, Koo Ae-jin is bullied at school and even insulted by strangers. But after school, she leads a secret life: with heavy makeup and hours of photo editing, she lives as Genie, a social media star with 770K followers.","False","/4rETHRY7Auwz50x2uV16xfQIXiR.jpg","2021-11-20","2021-12-29","https://tv.kakao.com/m/channel/3900270","False","그림자 미녀","5.15","/uVmGiIwSmF8UvGqpAHRXKA25Kwd.jpg","Miniseries","Ended","","Drama, Mystery","Ahum","ko","Kakao TV","KR","한국어/조선말","","South Korea","20"
"72141","The Defiant Ones","1","4","en","64","7.648","A four-part documentary series that tells the stories of Jimmy Iovine and Dr. Dre -- one the son of a Brooklyn longshoreman, the other straight out of Compton - -- and their improbable partnership and surprising leading roles in a series of transformative events in contemporary culture.","False","/8K1GMQTRDXxLjMANVoZIfncb89l.jpg","2017-07-09","2017-07-12","https://defiantones.com","False","The Defiant Ones","8.591","/38JFkjD3SZvbDKvgDEXPUXbK5d0.jpg","Miniseries","Ended","","Documentary","","en","HBO","US","English","","United States of America","90"
"63146","Rokka: Braves of the Six Flowers","1","12","ja","64","6.7","Legend says, when the Evil God awakens from the deepest of darkness, the god of fate will summon Six Braves and grant them with the power to save the world. Adlet Mayer, self-proclaimed ""Strongest Man in the World,"" has arrived at the continent of Piena in hopes of becoming a Brave. Although it doesn't go as smoothly as he had planned, Adlet is ultimately chosen as one of the six heroes shortly after being greeted by Nashetania Loei Piena Augustra, crown princess and fellow Brave.

This story follows the two as they embark upon their destined journey to fight the Demon God, intending to meet up with their fellow heroes. However, when they finally unite, seven heroes are present, and soon the others begin to suspect Adlet to be a fraud. Now on the run, Adlet must utilize his unique skill set and wit in a fight for his life to identify which member of the group is the true impostor before it's too late!","False","/4gf2hdfzOXF4Q8FgxwGIFmXJOHu.jpg","2015-07-05","2015-09-20","https://rokka-anime.jp","False","六花の勇者","11.418","/yR6ynKLLMB9XcCAxlBbLjf5gj7o.jpg","Scripted","Ended","","Animation, Mystery, Action & Adventure, Sci-Fi & Fantasy","","ja","MBS","JP","日本語","Passione","Japan","23"
"80475","Wellington Paranormal","4","25","en","63","7.0","New Zealand's capital is a hotbed of supernatural activity... so Officers Minogue and O'Leary, who featured in the vampire documentary What We Do In The Shadows, take to the streets to investigate all manner of paranormal phenomena.","False","/yj8lWif4xcQCMIwPqEhqroso9jv.jpg","2018-07-11","2022-03-23","https://www.tvnz.co.nz/shows/wellington-paranormal","False","Wellington Paranormal","28.62","/eaGpAP4bKMjVlMIoGqKzMRJ2OIG.jpg","Scripted","Ended","","Comedy","Taika Waititi, Jemaine Clement","en","TVNZ 2","NZ","English","","New Zealand","21"
"5133","Leave It to Beaver","6","234","en","63","7.095","Leave It to Beaver is an American television situation comedy about an inquisitive and often naïve boy named Theodore ""The Beaver"" Cleaver and his adventures at home, in school, and around his suburban neighborhood. The show also starred Barbara Billingsley and Hugh Beaumont as Beaver's parents, June and Ward Cleaver, and Tony Dow as Beaver's brother Wally. The show has attained an iconic status in the US, with the Cleavers exemplifying the idealized suburban family of the mid-20th century.","False","/vcH3vytOicl7hTpvRFfj4Wvcg19.jpg","1957-10-04","1963-06-20","","False","Leave It to Beaver","190.723","/1Tl9FH0gFmaFDyW4J3eAowMwt8O.jpg","Scripted","Ended","","Comedy, Family","Bob Mosher","en","ABC, CBS","US","English","Kayro Productions, MCA Television, Revue Studios, Gomalco Productions","United States of America","25"
"75782","One Strange Rock","1","10","en","63","7.9","A mind-bending, thrilling journey exploring the fragility and wonder of planet Earth, one of the most peculiar, unique places in the entire universe, brought to life by the only people to have left it behind – the world’s most well known and leading astronauts.","False","/lX1An9AZV19BapiUbDgMyPbr0tZ.jpg","2018-03-26","2018-05-28","http://channel.nationalgeographic.com/one-strange-rock/","False","One Strange Rock","8.872","/bLtoGQM3WhVFKtTk1h8w0lGH1n7.jpg","Documentary","Ended","","Documentary","","en","National Geographic","US","English","Protozoa Pictures, Overbrook Entertainment, Nutopia","United States of America","47"
"971","WKRP in Cincinnati","4","90","en","63","7.54","When a Cincinnati radio station switches from sedate music to top-40 rock 'n' roll, its staff of oddball characters is forced to switch gears quickly. New programming director Andy Travis brings in a new DJ named Venus Flytrap to work with the station's burned-out veteran, Dr. Johnny Fever. Neurotic newsman Les Nessman, eager beaver Bailey Quarters, sleazy salesman Herb Tarlek, blonde bombshell Jennifer Marlowe, who serves as the station's ultra-capable receptionist, and station manager Arthur Carlson, whose domineering mother owns WKRP, round out the eccentric bunch.","False","/w3ihDcCxjbVXPLUY1v4Dwb0OJzj.jpg","1978-09-18","1982-04-21","","False","WKRP in Cincinnati","107.079","/ofxS4DH6PEigNAx0rRJg8ptGPEe.jpg","Scripted","Ended","So just sit right down, relax, open your ears real wide and say, ""Give it to me straight, Doctor. I can take it!""","Comedy","Hugh Wilson","en","CBS","US","English","MTM Enterprises, Company Four","United States of America","25"
"66230","Flowers","2","12","en","63","7.357","Dark comedy about the eccentric members of the Flowers family. Maurice and Deborah are barely together but yet to divorce. They live with Maurice's batty mother and their maladjusted twin children.","False","/alIVzxTmVVgy9iUzaawy5T1jZLJ.jpg","2016-04-25","2018-06-15","http://www.channel4.com/programmes/flowers","False","Flowers","5.805","/7w6t1Rj49awAOfdepo1nkCw3xGC.jpg","Scripted","Ended","","Comedy, Drama","Will Sharpe","en","Channel 4","GB","English","Kudos","United Kingdom","25"
"75871","The Toys That Made Us","3","12","en","63","7.619","The minds behind history's most iconic toy franchises discuss the rise -- and sometimes fall -- of their billion-dollar creations.","False","/7aBGWyecYj35xL1STMnOx2YYVUt.jpg","2017-12-22","2019-11-15","https://www.netflix.com/title/80161497","False","The Toys That Made Us","7.71","/wRQe3TZdNaM2qxytMyTvTrYBaDO.jpg","Documentary","Ended","","Documentary","Brian Volk-Weiss","en","Netflix","US","English","The Nacelle Company","United States of America","43"
"100771","Soulmates","1","6","en","63","6.4","Fifteen years into the future, science has made a discovery that changes the lives of everyone on the planet – a test that unequivocally tells you who your soulmate is.","False","/60Qyi605uZLkptmAx5GkDk6nFep.jpg","2020-10-05","2020-11-09","https://www.amc.com/shows/soulmates","False","Soulmates","8.553","/a8Tq2Vxz3YRELI8UVfEjMubIAkC.jpg","Scripted","Canceled","One test. True love guaranteed...","Sci-Fi & Fantasy, Crime","Brett Goldstein, William Bridges","en","AMC","US","English","Fearless Minds, AMC Studios","United Kingdom, United States of America","45"
"125392","Little Demon","1","10","en","63","7.8","13 years after being impregnated by Satan, a reluctant mother, Laura, and her Antichrist daughter, Chrissy, attempt to live an ordinary life in Delaware, but are constantly thwarted by monstrous forces, including Satan, who yearns for custody of his daughter's soul.","False","/A7pq4B0uCPCLvk1EPFKQgJZQoVG.jpg","2022-08-25","2022-10-20","https://www.fxnetworks.com/shows/little-demon","False","Little Demon","8.734","/2lyFPOe6JScMBiLQuMtf3pPZxAu.jpg","Scripted","Canceled","Satan's teen daughter.","Animation, Comedy","Darcy Fowler, Seth Kirschner, Kieran Valla","en","FXX","US","English","FX Productions, ShadowMachine, Jersey Films 2nd Avenue","United States of America","0"
"43271","Birdsong","1","2","en","63","6.881","As an English soldier fights in the horrific trenches of northern France, he is haunted by the memories of his forbidden love affair with a French woman.","False","/k8wzJwJNIutJIB40rOR1g65W68C.jpg","2012-01-22","2012-01-29","http://bbc.co.uk/programmes/b01bcltb","False","Birdsong","6.69","/x4QdPNpWjmI47iv9Z7F46BT3gQW.jpg","Miniseries","Ended","","Drama, War & Politics","","en","BBC One","GB","English","Universal Television, Working Title Television","","84"
"33056","Childrens Hospital","7","91","en","63","7.333","A hospital isn't a place for lazy people. It's a place for smart people who take care of people who aren't smart enough to keep themselves healthy. So begins Children's Hospital, a parody series that follows the lives, loves and laughs of a hospital staff.","False","/dRryTOPbS4bnN8Kfp8rEzuh7XyJ.jpg","2008-12-08","2016-05-13","http://www.adultswim.com/shows/childrens-hospital/index.html","False","Childrens Hospital","13.499","/bbnXmarKkuxde9kkeyjAPzZY6Od.jpg","Scripted","Ended","","Comedy","David Wain, Rob Corddry, Jonathan Stern","en","The WB, Adult Swim","US","English","Abominable Pictures, The Corddry Company, Warner Bros. Studio 2.0, Williams Street, Warner Bros. Television","United States of America","15"
"11089","Mock the Week","21","232","en","63","6.905","Mock the Week is a British topical celebrity panel game hosted by Dara Ó Briain. The game is influenced by improvised topical stand-up comedy, with several rounds requiring players to deliver answers on unexpected subjects on the spur of the moment.","False","/2szaiTJ12GiVGeNsBIW0u5wkWLr.jpg","2005-06-05","2022-11-04","http://www.bbc.co.uk/programmes/b006t6vf","False","Mock the Week","10.799","/gewfnFndT4mgtgR3zPrGLsBTdZE.jpg","Talk Show","Ended","","Comedy","Dan Patterson","en","BBC Two","GB","English","Angst Productions","United Kingdom","30"
"118241","Dealer","1","10","fr","63","6.675","Tensions erupt when two filmmakers infiltrate an area ruled by gangs to shoot a music video for a rapper in this gritty found-footage series.","False","/tQiOR2ZjPbM4kp0B8lXjPMRGLDn.jpg","2021-03-10","2021-03-10","https://www.netflix.com/title/81093101","False","Caïd","6.842","/dQstisZnYgpZc8FhpnpxH3Xs1KZ.jpg","Miniseries","Ended","","Action & Adventure, Crime, Drama","Ange Basterga, Nicolas Lopez","fr","Netflix","FR","Français","","France","10"
"132117","Farzi","1","8","hi","63","8.048","Sunny, a brilliant small-time artist is catapulted into the high-stakes world of counterfeiting when he creates the perfect fake currency note, even as Michael, a fiery, unorthodox task force officer wants to rid the country of the counterfeiting menace. In this thrilling cat-and-mouse race, losing is not an option!","False","/rGkjtv6UdL1ysDmZuBjbNl3PAA1.jpg","2023-02-10","2023-02-10","https://www.primevideo.com/detail/Farzi/0HQNZ0NEOP9BEGU35D6GHNDXUG","False","फर्जी","45.697","/cTS86RwEBIDgCgUmjWQTSoPsK6p.jpg","Scripted","Ended","An original story about copying","Drama, Crime","Krishna D.K., Raj Nidimoru","hi","Prime Video","IN","हिन्दी","D2R Films","India","0"
"9203","10.5: Apocalypse","1","2","en","63","5.96","Deadly seismic activities that peaked with a 10.5 earthquake and devastated the West Coast have altered the core structure of the earth and now threaten to jeopardize North America and the Western hemisphere. In a desperate bid to save lives - and the country - President Hollister calls once again upon one of the nation's top seismologists, controversial scientist Dr. Samantha Hill and her supervisor and former boyfriend Dr. Jordan Fisher, to interpret the latest onslaught of quakes.","False","/6ZMURyaMoTCvoCQZYo6d6Oqu24b.jpg","2006-05-21","2006-05-23","","False","10.5: Apocalypse","7.025","/5J3LDmL2sA6PeY1yA7zsODv855C.jpg","Miniseries","Ended","","Action & Adventure, Sci-Fi & Fantasy","John Lafia","en","NBC","US","English","Hallmark Entertainment, Muse Entertainment","United States of America","85"
